time,open,close,high,low,volume
1546955940000,3647.5000275,3647.412526,3647.5000275,3647.412526,0.08400656000000001
1546956000000,3646.8,3643.8,3646.8,3643.8,0.21
1546956060000,3646.0,3646.0,3646.0,3646.0,0.0093
1546956180000,3647.0,3647.0,3647.0,3647.0,0.123031
1546956240000,3647.9,3648.4,3650.3,3647.9,0.176398
1546956300000,3648.6,3647.6,3648.6,3647.6,0.16236133
1546956360000,3647.1,3647.1,3647.1,3647.1,0.017995
1546956480000,3644.8,3644.3,3644.8,3644.3,1.4480118999999998
1546956540000,3644.3,3643.78769631,3644.3,3643.7876848000014,5.5276701300000015
1546956600000,3641.4,3641.2,3641.4,3641.2,0.071078
1546956660000,3638.9,3639.1,3639.1,3638.9,0.019
1546956720000,3639.6,3639.6,3639.6,3639.6,0.15851901
1546956840000,3641.77542401,3641.0,3641.77542401,3641.0,0.09734614
1546956900000,3641.2,3639.6,3641.8,3639.6,0.62346742
1546956960000,3643.9,3643.9,3643.9,3643.9,0.70601178
1546957020000,3642.56283491,3641.60044381,3642.56283491,3641.60044381,6.42055152
1546957140000,3641.1,3641.34300937,3641.34300937,3641.1,0.12297383
1546957200000,3642.7,3642.1,3642.7,3642.1,0.88294122
1546957260000,3642.1,3641.5,3642.1,3641.5,0.22569519
1546957320000,3641.7,3641.7,3641.7,3641.7,0.008329999999999999
1546957380000,3641.7,3641.7,3641.7,3641.7,0.25167
1546957560000,3640.38100987,3640.3,3640.38100987,3640.3,0.55896214
1546957620000,3640.2,3640.2,3640.2,3640.2,0.171
1546957680000,3640.0,3639.6,3640.0,3639.6,0.076129
1546957740000,3640.3014155,3640.3014155,3640.3014155,3640.3014155,0.0140741
1546957800000,3641.1,3641.1,3641.1,3641.1,0.090097
1546957920000,3639.5,3639.5,3639.5,3639.5,0.090127
1546958040000,3641.4,3641.4,3641.4,3641.4,0.042037000000000005
1546958100000,3641.43854194,3641.43854194,3641.43854194,3641.43854194,4.0
1546958220000,3643.1,3643.1,3643.1,3643.1,0.05
1546958400000,3644.7,3644.8,3644.8,3644.7,7.499
1546958520000,3644.9,3644.9,3644.9,3644.9,0.181
1546958700000,3642.7,3642.7,3642.7,3642.7,0.026
1546958820000,3642.2,3642.2,3642.2,3642.2,0.00523499
1546958880000,3642.2,3642.2,3642.2,3642.2,0.054024
1546958940000,3642.6382,3642.6382,3642.6382,3642.6382,0.57
1546959060000,3637.2,3637.0,3637.21552111,3637.0,0.36662
1546959120000,3634.7,3634.6,3635.37880861,3634.6,3.0514774
1546959240000,3638.43999611,3638.43999611,3638.43999611,3638.43999611,0.03089178
1546959300000,3638.43999611,3638.43999611,3638.43999611,3638.43999611,0.05067133
1546959480000,3638.4,3638.4,3638.4,3638.4,0.03283046
1546959600000,3634.65008379,3634.30054779,3634.65008379,3634.30054779,1.72358
1546959720000,3634.4,3634.4,3634.4,3634.4,1.29613457
1546959780000,3634.4,3634.4,3634.4,3634.4,0.98
1546959840000,3635.2,3635.2,3635.2,3635.2,0.03283046
1546960080000,3639.45620378,3639.45620378,3639.45620378,3639.45620378,3.13241464
1546960140000,3643.6667475,3642.005169,3643.6667475,3642.005169,3.86
1546960200000,3644.1,3644.1,3644.1,3644.1,0.05147964
1546960260000,3642.1,3642.1,3642.1,3642.1,2.84949847
1546960320000,3642.09263185,3642.09263185,3642.09263185,3642.09263185,0.004
1546960440000,3645.2,3648.4,3648.4,3645.2,3.37819217
1546960560000,3643.3,3643.0,3643.3,3643.0,5.05047964
1546960740000,3647.9,3647.9,3647.9,3647.9,0.05148122
1546960860000,3648.6,3648.6,3648.6,3648.6,2.15
1546960920000,3650.0,3661.44813,3661.44813,3650.0,14.05821303
1546960980000,3662.32303722,3658.8,3671.7,3656.7,12.24522172
1546961040000,3657.1,3657.5,3657.5,3656.9,4.2036
1546961100000,3656.7,3656.7,3656.7,3656.7,2.0
1546961160000,3656.63620021,3656.7,3656.7,3656.63620021,1.32654642
1546961220000,3656.7,3658.8,3658.8,3656.7,1.21999999
1546961280000,3661.4,3659.6,3661.4,3659.6,3.04117136
1546961340000,3658.012585,3659.58666189,3659.58666189,3658.012585,0.02
1546961400000,3659.49921239,3659.4117629,3659.49921239,3659.4117629,0.09794038
1546961460000,3659.9,3659.9,3659.9,3659.9,1.01909577
1546961520000,3659.9,3663.17209138,3663.17209138,3659.7,5.98660734
1546961580000,3664.22148538,3664.22148538,3664.22148538,3664.22148538,0.06
1546961640000,3662.6,3663.2,3663.2,3662.6,0.25206114
1546961700000,3663.1,3663.08464188,3663.1,3663.08464188,3.53
1546961820000,3662.29759638,3661.86034889,3662.29759638,3661.86034889,0.04
1546961880000,3662.38504588,3675.2,3675.2,3662.38504588,3.11239877
1546961940000,3677.6013351,3681.18718488,3687.04699817,3677.6,19.85830267
1546962000000,3680.2,3680.22512598,3680.22512598,3679.2,5.16385
1546962060000,3680.3,3662.0,3680.3,3662.0,18.45429505
1546962120000,3662.0,3673.4,3673.4,3662.0,1.26780127
1546962180000,3669.0,3670.6,3670.6,3669.0,3.13203664
1546962240000,3670.6,3670.6,3670.6,3670.6,0.019
1546962360000,3665.9,3665.9,3665.9,3665.9,0.04577248
1546962420000,3668.4,3673.4,3673.4,3668.4,10.44
1546962480000,3669.9048578,3669.9,3669.9048578,3669.9,1.83
1546962540000,3669.9,3661.1,3669.9,3661.1,0.706
1546962600000,3659.39134015,3657.5,3659.39134015,3652.6,8.65474596
1546962660000,3650.4,3644.2,3650.4,3644.2,2.33545168
1546962720000,3652.57308717,3646.2,3652.57308717,3646.2,0.42869571
1546962780000,3651.69895217,3651.69895217,3651.78636567,3651.69895217,0.06999999999999999
1546962840000,3650.0,3652.5,3652.5,3650.0,1.07
1546962900000,3650.47516318,3637.9,3650.47516318,3637.9,5.56662118
1546962960000,3636.40158972,3627.1,3636.40158972,3610.17753979,39.92919417
1546963020000,3624.0,3633.69177122,3637.8,3620.9,16.63646835
1546963140000,3634.8,3631.1,3634.8,3631.1,0.2
1546963200000,3629.9,3635.1,3636.23120001,3629.9,2.8572935
1546963260000,3635.1,3629.8,3635.1,3629.8,13.97580746
1546963320000,3629.8,3629.8,3629.8,3629.8,0.07400000000000001
1546963380000,3625.0,3627.2,3627.8,3624.9,3.05108682
1546963440000,3624.7,3627.2,3627.3,3624.7,0.7044596
1546963500000,3620.4,3615.0,3620.4,3615.0,1.1086576000000001
1546963560000,3614.8,3615.08015804,3615.08015804,3614.8,0.55020229
1546963620000,3623.2,3623.2,3623.2,3623.2,0.1075
1546963680000,3620.0,3624.7,3626.6,3618.9,3.62035669
1546963740000,3623.5,3623.5,3623.5,3623.5,0.05146714
1546963860000,3621.1,3615.6,3621.4,3615.6,1.40652473
1546963920000,3616.0,3617.3,3617.8,3609.0,11.67980005
1546964040000,3620.1,3617.3,3620.1,3617.3,1.7097643699999998
1546964100000,3617.3,3618.2,3619.9,3617.3,2.47446306
1546964160000,3617.2,3617.13416968,3617.2,3617.13416968,4.01479315
1546964220000,3619.58113167,3617.92069318,3619.58113167,3617.92069318,2.83258016
1546964280000,3618.35765067,3618.35765067,3618.35765067,3618.35765067,2.83229998
1546964340000,3617.8,3617.8,3617.8,3617.8,0.005
1546964400000,3620.8,3620.8,3620.8,3620.8,0.0168033
1546964460000,3620.8,3620.8,3620.8,3620.8,0.01745494
1546964640000,3617.7,3617.7,3617.7,3617.7,0.87
1546964760000,3607.2,3597.9,3607.2,3597.5,8.45852222
1546964820000,3595.6,3602.70786066,3602.70786066,3591.1,22.21720381
1546964880000,3597.5,3601.8,3601.8,3597.5,0.070095
1546964940000,3604.8,3604.1,3604.9,3604.1,3.05299251
1546965000000,3595.90100418,3595.85639215,3595.90100418,3589.30337965,5.63913129
1546965060000,3594.5,3594.5,3594.5,3594.5,0.05146449
1546965180000,3610.2,3610.2,3610.2,3610.2,0.056868499999999995
1546965240000,3608.6,3606.8,3608.6,3606.8,0.04645668
1546965300000,3608.5,3608.5,3608.5,3608.5,0.10291282
1546965420000,3606.8,3606.8,3606.8,3606.8,0.23615045
1546965480000,3606.8,3606.8,3606.8,3606.8,0.055
1546965540000,3604.2,3604.2,3604.2,3604.2,0.50585846
1546965840000,3604.2,3604.74179233,3604.74179233,3604.2,2.54145639
1546965900000,3608.23645233,3611.6,3611.6,3608.23645233,6.26059183
1546966020000,3613.56580883,3613.56580883,3613.56580883,3613.56580883,0.345
1546966080000,3613.9,3617.9,3617.9,3613.9,1.40030519
1546966200000,3617.74573219,3618.26996718,3618.26996718,3617.74573219,1.49691639
1546966260000,3618.0,3618.0,3618.0,3618.0,0.5133571100000001
1546966320000,3618.0,3617.8,3618.0,3617.8,2.22683444
1546966380000,3617.04675219,3617.04675219,3617.04675219,3617.04675219,3.00767009
1546966440000,3617.1,3617.1,3617.1,3617.1,4.29588674
1546966560000,3617.1,3617.1,3617.1,3617.1,4.0
1546966620000,3617.1,3617.1,3617.1,3617.1,0.025
1546966740000,3611.09625243,3611.09625243,3611.09625243,3611.09625243,2.84014596
1546966800000,3609.9,3609.9,3609.9,3609.9,0.45
1546966920000,3616.3,3615.2,3616.3,3615.2,3.08479845
1546966980000,3617.5,3618.4,3618.4,3617.5,9.20008616
1546967040000,3618.3,3616.07828042,3618.4,3616.07828042,7.25466749
1546967100000,3615.55385642,3613.2,3615.55385642,3610.0,3.05399131
1546967160000,3612.9,3613.2,3613.2,3612.9,0.4329
1546967220000,3613.36875643,3615.2,3615.2,3611.09625243,2.95501567
1546967340000,3615.9913,3615.9913,3615.9913,3615.9913,0.1766304
1546967400000,3614.2,3614.2,3614.2,3614.2,0.015
1546967760000,3618.70023621,3618.70023621,3618.70023621,3618.70023621,0.00407071
1546967880000,3620.1,3620.1,3620.1,3620.1,1.78156413
1546968000000,3615.582111300001,3616.8,3616.8,3615.582111300001,0.624
1546968120000,3617.2421983,3617.2421983,3617.2421983,3617.2421983,2.83694271
1546968180000,3617.7,3617.2421983,3617.7,3617.2421983,2.8623635000000003
1546968240000,3617.3,3617.3,3617.3,3617.3,0.015
1546968300000,3612.6988023,3613.5725323,3613.5725323,3612.6988023,6.84177891
1546968360000,3612.8735483000014,3612.8735483000014,3612.8735483000014,3612.8735483000014,2.84040447
1546968420000,3612.8735483000014,3612.8735483000014,3612.8735483000014,3612.8735483000014,2.84001918
1546968720000,3618.8,3618.8,3618.8,3618.8,0.04998996
1546968780000,3618.6,3616.27415474,3618.6,3616.27415474,0.027000000000000003
1546968840000,3618.1,3622.6,3622.6,3618.0,9.82274122
1546968900000,3622.4,3621.6,3622.4,3621.6,0.04211027
1546968960000,3621.6,3621.6,3621.6,3621.6,0.00935182
1546969020000,3617.14800974,3616.1,3618.63356324,3616.1,12.48376006
1546969260000,3611.82591297,3611.82591297,3611.82591297,3611.82591297,0.13698629999999998
1546969440000,3606.7,3609.1,3609.1,3606.7,5.199
1546969500000,3608.3,3613.5,3613.5,3608.3,10.35465473
1546969560000,3610.7,3612.4,3612.4,3610.7,0.01372785
1546969920000,3607.27928634,3605.62040585,3607.27928634,3605.62040585,0.423288
1546970100000,3600.7,3601.0,3601.0,3600.7,0.80341091
1546970220000,3601.2,3603.08843036,3603.08843036,3601.2,0.7197439999999999
1546970520000,3597.8,3597.8,3597.8,3597.8,0.12168753
1546970700000,3598.1,3598.1,3598.1,3598.1,0.0172
1546970820000,3604.9,3604.9,3604.9,3604.9,0.2
1546971000000,3602.2,3603.0,3603.0,3602.2,0.10983062
1546971060000,3603.9,3603.9,3603.9,3603.9,0.33914278
1546971660000,3602.0,3602.0,3602.0,3602.0,3.8
1546971840000,3603.73985416,3603.73985416,3603.73985416,3603.73985416,0.005652
1546971960000,3603.7,3605.4,3605.4,3603.7,0.376211
1546972020000,3607.6,3607.6,3607.6,3607.6,0.113947
1546972080000,3607.6,3607.8,3607.8,3607.6,0.06317931
1546972200000,3608.2,3608.2,3608.2,3608.2,0.07734479999999999
1546972260000,3608.2,3608.2,3608.2,3608.2,1.86575901
1546972320000,3608.2,3608.2,3608.2,3608.2,0.331
1546972440000,3608.25380283,3608.25380283,3608.25380283,3608.25380283,0.106477
1546972560000,3608.2,3608.2,3608.2,3608.2,0.018157
1546972620000,3608.2,3609.9,3609.9,3608.2,3.236
1546972680000,3609.9,3609.9,3609.9,3609.9,0.39466156
1546972740000,3610.590631,3610.9,3610.9,3610.590631,1.24334357
1546972800000,3610.94010183,3610.94010183,3610.94010183,3610.94010183,0.022131
1546973220000,3610.85273333,3610.9,3610.9,3610.85273333,0.23769522
1546973280000,3610.9,3610.9,3610.9,3610.9,0.02
1546973580000,3608.6,3608.6,3608.6,3608.6,0.16088090000000002
1546973640000,3608.6,3608.6,3608.6,3608.6,0.10199999
1546973700000,3608.15526417,3608.15526417,3608.15526417,3608.15526417,0.06
1546973760000,3608.1,3608.1,3608.1,3608.1,4.999
1546973820000,3608.1,3608.1,3608.1,3608.1,0.0607948
1546973880000,3608.1,3608.1,3608.1,3608.1,0.26639738
1546973940000,3609.472386,3609.3850065,3609.472386,3609.3850065,4.96180022
1546974060000,3609.12287069,3613.8,3613.8,3602.4,10.21622227
1546974180000,3609.9,3609.9,3609.9,3609.9,0.05145682
1546974300000,3609.7,3609.7,3609.7,3609.7,0.015
1546974480000,3606.9,3606.9,3606.9,3606.9,0.015
1546974600000,3606.60108763,3606.68848013,3606.68848013,3606.60108763,1.37169
1546975020000,3609.6,3609.6,3609.6,3609.6,3.5
1546975140000,3609.8,3609.8,3609.8,3609.8,0.96904563
1546975200000,3609.62808212,3609.62808212,3609.62808212,3609.62808212,0.01
1546975260000,3609.8,3609.8,3609.8,3609.8,0.6072576999999999
1546975320000,3609.72461804,3613.7,3613.7,3609.72461804,2.8245491
1546975440000,3611.98754462,3611.98754462,3611.98754462,3611.98754462,0.39941992
1546975800000,3612.6,3612.6,3612.6,3612.6,0.01
1546975860000,3612.6,3612.6,3612.6,3612.6,0.01
1546976100000,3614.2,3614.2,3614.2,3614.2,0.6198
1546976160000,3614.2,3614.2,3614.2,3614.2,0.3179
1546976400000,3613.0,3613.0,3613.0,3613.0,0.77472127
1546976460000,3613.0,3613.0,3613.0,3613.0,0.40056398
1546976520000,3613.0,3613.0,3613.0,3612.91794144,0.50794001
1546976580000,3613.0,3613.0,3613.0,3613.0,0.24687502
1546976640000,3613.0,3613.0,3613.0,3613.0,1.16239569
1546976700000,3612.91794144,3612.91794144,3613.0,3612.91794144,1.49558182
1546976760000,3613.0,3613.0,3613.0,3613.0,2.04198818
1546976820000,3613.0,3613.0,3613.0,3613.0,0.13920216
1546976880000,3617.6,3617.6,3617.6,3617.6,0.8
1546976940000,3618.0540905,3617.9667,3618.0540905,3617.9667,2.13879961
1546977000000,3619.7,3619.7,3619.7,3619.7,0.01447432
1546977240000,3618.7,3618.7,3618.7,3618.7,0.05146298
1546977420000,3615.95671528,3614.3,3615.95671528,3614.3,0.31150918
1546977480000,3614.3,3614.3,3614.3,3614.3,0.08849082
1546977540000,3614.792595,3614.792595,3614.792595,3614.792595,0.02
1546977600000,3614.96740896,3614.9,3614.96740896,3614.9,1.0
1546977660000,3618.2,3618.2,3618.2,3618.2,0.42865277
1546977720000,3618.2,3620.9,3620.9,3618.2,5.15583913
1546977780000,3623.2,3621.60999898,3623.2,3621.60999898,1.47960907
1546977900000,3621.26038898,3621.26038898,3621.26038898,3621.26038898,0.12539658
1546977960000,3616.7,3603.51768143,3616.7,3603.51768143,38.48106298
1546978020000,3603.5,3594.77743141,3603.5,3594.1,23.67921547
1546978080000,3594.77743141,3594.6941613000013,3596.8,3594.6941613000013,27.30073802
1546978140000,3594.9,3594.9,3594.9,3594.9,7.005
1546978200000,3594.9,3594.7,3594.9,3591.9,17.62029931
1546978260000,3592.3,3594.22212078,3594.22212078,3592.3,7.5
1546978320000,3594.7607113000013,3594.65915078,3594.7607113000013,3594.65915078,4.99821162
1546978380000,3596.9,3602.08866077,3602.08866077,3596.9,1.05146298
1546978440000,3602.1,3602.1,3602.1,3602.1,0.20133771
1546978500000,3602.1,3602.1,3602.1,3602.1,0.21715164
1546978560000,3602.1,3602.1,3602.1,3602.1,3.37632085
1546978740000,3602.1,3603.201363,3603.201363,3602.1,2.26705126
1546978800000,3603.9,3603.9,3603.9,3603.9,0.44674365
1546978860000,3603.9,3603.9,3603.9,3603.9,4.55225635
1546978920000,3603.2,3602.4,3603.2,3602.4,0.23316929
1546979220000,3603.98824579,3603.98824579,3603.98824579,3603.98824579,0.11923
1546979460000,3607.0,3607.0,3607.0,3607.0,0.005
1546979520000,3607.0,3607.0,3607.0,3607.0,0.278
1546979580000,3607.0501339,3607.0501339,3607.0501339,3607.0501339,0.999999
1546979760000,3607.1,3607.1,3607.1,3607.1,0.004
1546979940000,3606.229214,3606.3,3606.3,3606.229214,2.58759921
1546980000000,3606.3,3606.3,3606.3,3606.3,0.08003092
1546980120000,3606.4,3606.4,3606.4,3606.4,2.6060000000000003
1546980180000,3606.8,3606.8,3606.8,3606.8,0.02033235
1546980240000,3606.8,3606.8,3606.8,3606.8,0.38531263
1546980300000,3606.8,3606.8,3606.8,3606.8,0.18884817
1546980360000,3606.8,3606.8,3606.8,3606.8,0.00468879
1546980480000,3606.8,3606.8,3606.8,3606.8,0.00408119
1546980540000,3606.8,3606.173512,3606.8,3606.04497007,6.4840257700000015
1546980600000,3606.08611264,3606.08611264,3606.08611264,3606.08611264,0.0918
1546980720000,3602.6,3602.6,3602.6,3602.6,0.029104700000000008
1546980780000,3602.6,3602.6,3602.6,3602.6,0.00997812
1546980900000,3597.7,3597.7,3597.7,3597.7,2.49
1546981020000,3594.7,3596.5,3596.5,3593.0,7.41
1546981080000,3593.3,3593.3,3593.3,3593.3,0.27222859
1546981140000,3590.9,3591.0,3591.0,3590.9,0.22845296
1546981200000,3592.8,3592.8,3592.8,3592.8,0.23832714
1546981620000,3593.1,3593.1,3593.1,3593.1,0.40572774
1546981740000,3592.998442,3592.998442,3592.998442,3592.998442,2.08
1546982400000,3598.41760877,3598.41760877,3598.41760877,3598.41760877,0.0054
1546982640000,3601.0,3601.0,3601.0,3601.0,0.05076351
1546983060000,3606.1,3606.1,3606.1,3606.1,5.99
1546983120000,3606.5,3606.5,3606.5,3606.5,0.024
1546983180000,3606.5,3606.5,3606.5,3606.5,0.01
1546983240000,3606.5,3606.5,3606.5,3606.4687199,0.2379079
1546983300000,3602.44822791,3596.7,3602.44822791,3596.7,0.51774789
1546983480000,3602.4,3602.4,3602.4,3602.4,0.01381319
1546983540000,3602.4,3603.4,3603.4,3602.4,0.32059156
1546983600000,3603.4,3603.4,3603.4,3603.4,0.1368705
1546983660000,3603.4,3603.4,3603.4,3603.4,0.09053793
1546983720000,3602.2,3602.2,3602.2,3602.2,2.49
1546983900000,3601.7,3601.7,3601.7,3601.7,2.48
1546984080000,3601.1,3601.09657315,3601.1,3601.09657315,0.08542408
1546984140000,3601.446764000001,3601.271928,3601.446764000001,3601.271928,5.73757057
1546984200000,3595.5,3595.5,3595.5,3595.5,2.5
1546984560000,3593.7,3588.59631143,3593.7,3587.2,8.95772167
1546984620000,3585.0,3588.1,3588.1,3584.6,2.74
1546984680000,3588.50889343,3588.50889343,3588.50889343,3588.50889343,0.068257
1546984740000,3588.1,3588.1,3588.1,3588.1,0.5
1546984800000,3587.1,3583.3,3587.1,3579.4,9.78862059
1546984860000,3583.3,3583.3,3583.3,3583.3,0.12713902
1546984920000,3583.3,3583.3,3583.3,3583.3,0.40753717
1546984980000,3583.3,3583.3,3583.3,3583.3,0.03
1546985040000,3583.3,3583.3,3583.3,3583.3,0.40875037
1546985100000,3583.3,3583.3,3583.3,3583.3,0.12358474
1546985160000,3583.3,3581.5,3583.3,3581.5,4.02933824
1546985220000,3583.81411438,3583.81411438,3583.81411438,3583.81411438,0.00415831
1546985280000,3583.8,3583.8,3583.81411438,3583.8,8.22181282
1546985340000,3583.4205,3583.4,3583.4205,3583.4,3.71531436
1546985400000,3583.4,3587.70313766,3587.70313766,3583.4,2.559396
1546985700000,3587.8,3587.8,3587.8,3587.8,0.11424727
1546985760000,3587.8,3587.8,3587.8,3587.8,1.03467969
1546985820000,3587.8,3587.8,3587.8,3587.8,1.13583335
1546985880000,3587.8,3587.8,3587.8,3587.8,3.18168223
1546985940000,3587.3,3587.3,3587.3,3587.3,0.98914207
1546986000000,3587.3,3587.3,3587.3,3587.3,2.16808188
1546986060000,3587.3,3587.3,3587.3,3587.3,2.69813579
1546986120000,3587.3,3587.3,3587.3,3587.3,0.2603031
1546986180000,3587.3,3587.3,3587.3,3587.3,1.73170292
1546986360000,3587.3,3587.3,3587.3,3587.25798415,1.80290908
1546986480000,3587.3,3587.3,3587.3,3587.3,0.08075605999999999
1546986540000,3587.3,3588.649855200001,3588.649855200001,3587.3,0.69484486
1546986780000,3591.2,3591.2,3591.2,3591.2,0.01590078
1546986900000,3593.5,3593.6,3593.6,3593.5,0.33443469
1546986960000,3593.6,3593.6,3593.6,3593.6,0.14198827
1546987140000,3595.0,3595.0,3595.0,3595.0,4.999
1546987560000,3597.3,3597.3,3597.3,3597.3,0.14576393
1546987620000,3597.3,3597.3,3597.3,3597.3,1.63423607
1546987680000,3597.7,3597.7,3597.7,3597.7,2.97459368
1546987740000,3597.7392955,3598.8,3598.8,3597.7392955,2.22526186
1546987800000,3598.9,3598.9,3598.9,3598.9,0.00741284
1546987860000,3598.9,3598.9,3598.9,3598.9,2.22
1546988400000,3597.76968172,3597.76968172,3597.76968172,3597.76968172,0.00540045
1546988520000,3599.3,3599.3,3599.3,3599.3,0.004
1546988580000,3599.3,3605.0,3605.0,3599.3,6.04755938
1546988640000,3601.2,3601.2,3601.2,3601.2,0.5586002
1546989060000,3600.91911337,3600.91911337,3600.91911337,3600.91911337,0.1
1546989300000,3595.5,3588.8,3595.5,3586.9,3.28689663
1546989420000,3582.4,3586.5,3586.5,3582.4,0.2329468
1546989720000,3587.3,3587.3,3587.3,3587.3,0.1028878
1546989960000,3590.1,3594.3,3594.3,3590.1,0.58511
1546990020000,3586.9,3585.2,3586.9,3585.2,5.199
1546990080000,3586.1,3586.1,3586.1,3586.1,0.05144422
1546990260000,3585.79909292,3585.27492992,3585.79909292,3585.27492992,1.20796088
1546990620000,3582.2,3582.2,3582.2,3582.2,0.0434
1546990680000,3582.1,3575.3,3582.1,3575.3,12.72619117
1546990740000,3580.7,3580.7,3580.7,3580.7,0.14160887
1546990800000,3580.7,3580.7,3580.7,3580.7,0.3483427
1546990860000,3580.7,3580.7,3580.7,3580.7,1.5742999999999998
1546990980000,3581.6,3581.6,3581.6,3581.6,0.06913051
1546991040000,3579.5,3579.5,3579.5,3579.5,0.008
1546991100000,3579.5,3579.5,3579.5,3579.5,0.060809
1546991160000,3581.4,3581.3,3581.4,3581.3,2.01813164
1546991220000,3581.3,3581.3,3581.3,3581.3,1.16641974
1546991340000,3581.3,3581.3,3581.3,3581.3,0.05143847
1546991520000,3580.1,3580.1,3580.1,3580.1,3.5
1546991700000,3578.7,3578.1,3578.7,3578.1,0.60301345
1546991760000,3578.1,3578.1,3578.1,3578.1,1.18506044
1546991820000,3578.1,3579.6,3579.6,3578.1,4.12618094
1546991940000,3578.5415,3578.1,3578.5415,3578.1,4.74616326
1546992000000,3578.2,3578.54151496,3578.54151496,3578.2,3.1154
1546992060000,3578.5,3578.5,3578.5,3578.5,0.24645285
1546992120000,3578.5,3578.5,3578.5,3578.5,10.09140468
1546992240000,3578.5,3578.5,3578.5,3578.5,0.01
1546992300000,3578.5,3578.5,3578.5,3578.5,0.174
1546992360000,3578.5,3578.5,3578.5,3578.5,0.2
1546992660000,3578.4,3578.4,3578.4,3578.4,0.00624383
1546992720000,3578.4,3578.4,3578.4,3578.4,0.24299999
1546992780000,3578.4,3578.4,3578.4,3578.4,0.095
1546992840000,3587.2,3587.2,3587.2,3587.2,1.31882333
1546992900000,3587.2,3588.6,3588.6,3587.2,0.0745314
1546992960000,3589.1,3589.1,3589.1,3589.1,0.073492
1546993020000,3589.1,3589.1,3589.1,3589.1,0.399
1546993080000,3587.2,3590.8,3590.8,3587.2,3.63728423
1546993320000,3588.01835382,3588.01835382,3588.01835382,3588.01835382,0.017095
1546993380000,3586.01133932,3586.01133932,3586.01133932,3586.01133932,0.053573
1546993440000,3584.70241682,3584.70241682,3584.70241682,3584.70241682,0.946427
1546993620000,3585.2,3585.2,3585.2,3585.2,0.05141095
1546994040000,3585.8,3585.8,3585.8,3585.8,0.25242742
1546994100000,3585.2,3585.2,3585.2,3585.2,3.0
1546994160000,3584.7,3584.7,3584.7,3584.7,0.04136194
1546994220000,3584.7,3584.7,3584.7,3584.7,0.008551799999999998
1546994280000,3584.7,3584.7,3584.7,3584.7,0.005
1546994340000,3585.5188965,3585.5188965,3585.5188965,3585.5188965,0.195
1546994460000,3585.25705222,3583.59866572,3585.25705222,3583.59866572,0.08
1546994520000,3583.6,3583.6,3583.6,3583.6,0.02
1546994760000,3583.68594922,3583.68594922,3583.68594922,3583.68594922,0.0065946
1546994940000,3583.54206414,3583.54206414,3583.54206414,3583.54206414,0.004
1546995060000,3581.2,3579.1,3581.2,3579.1,7.499
1546995120000,3571.2,3560.8,3571.2,3555.3,22.48975346
1546995180000,3568.2,3570.97252019,3570.97252019,3568.2,0.38693524
1546995360000,3577.2,3577.2,3577.2,3577.2,0.087
1546995420000,3574.7,3573.4,3574.7,3573.4,1.82130521
1546995540000,3577.90931801,3577.90931801,3577.90931801,3577.90931801,0.00542049
1546995600000,3577.1,3573.3,3577.1,3573.3,4.75
1546995720000,3569.5,3569.5,3569.5,3569.5,0.35363775
1546995780000,3575.4,3575.4,3575.4,3575.4,0.2
1546995900000,3576.4,3576.4,3576.4,3576.4,0.05140331
1546995960000,3578.8,3586.8,3586.8,3578.8,18.52
1546996020000,3583.6,3580.26613451,3583.6,3580.26613451,0.26014071
1546996140000,3579.9,3579.9,3579.9,3579.9,0.05140682
1546996260000,3582.9,3582.9,3582.9,3582.9,0.20750987
1546996380000,3590.8,3592.1,3592.7,3590.8,2.91469323
1546996440000,3589.1,3587.6,3589.1,3587.6,0.04
1546996500000,3591.4,3591.4,3591.4,3591.4,0.05141054
1546996560000,3586.6,3586.6,3586.6,3586.6,0.14267609
1546996620000,3586.6,3586.6,3586.6,3586.6,0.389
1546996800000,3589.8,3589.8,3589.8,3589.8,0.06
1546996860000,3589.8,3591.4,3591.4,3589.8,3.32744037
1546997280000,3588.7,3589.4,3589.4,3588.7,0.08796385
1546997340000,3589.5,3591.9,3591.9,3589.5,2.529
1546997400000,3596.54805059,3598.3,3598.3,3596.46076209,2.05848999
1546997460000,3598.11924358,3598.2,3598.2,3598.11924358,0.02400722
1546997520000,3598.2,3596.28618509,3598.2,3596.28618509,0.185
1546997640000,3596.28618509,3596.28618509,3596.28618509,3596.28618509,0.04
1546997700000,3596.28618509,3596.28618509,3596.28618509,3596.28618509,3.06
1546997760000,3596.28618509,3595.41330009,3596.3,3595.41330009,0.595
1546997940000,3591.7570125,3592.6,3592.6,3591.7570125,2.8171
1546998000000,3592.6,3592.6,3592.6,3592.6,0.18963425
1546998060000,3592.6,3592.6,3592.6,3592.6,0.03661464
1546998120000,3592.6,3592.6,3592.6,3592.6,0.08893939000000001
1546998180000,3592.6,3592.6,3592.6,3592.6,0.005
1546998240000,3592.6,3592.6,3592.6,3592.6,0.0145
1546998300000,3592.7,3594.0,3594.0,3592.7,2.5281123
1546998360000,3594.0,3596.2058066,3596.2058066,3594.0,0.0618877
1546998420000,3595.5,3594.89733411,3595.5,3594.89733411,0.2498
1546998480000,3595.856880600001,3595.856880600001,3595.856880600001,3595.856880600001,0.05
1546998540000,3595.305168,3596.17732621,3596.6,3595.3,2.8385
1546998600000,3596.5,3596.5,3596.7,3596.5,0.1967
